time phi1_2 psi1_2 phi2_3 psi2_3 phi2_4 psi2_4
34910.0 -1.423557 0.549071 0.828225 -2.758981 -1.660508 1.112192
34920.0 -0.954842 2.025401 0.801079 -2.924191 -1.315017 2.127295
34930.0 -1.111317 2.266713 0.931563 -3.04817 -0.968251 2.451668
34940.0 -1.316688 2.026889 1.124111 -3.124947 -1.094349 2.473384
34950.0 -1.224589 2.342202 1.051771 -3.086452 -1.261258 2.341825
34960.0 -1.155282 1.94086 0.955582 -3.121481 -1.233196 2.435607
34970.0 -1.185224 2.215846 0.566374 -3.024297 -1.408494 2.682773
34980.0 -1.045239 1.964033 1.072378 -3.09319 -1.297093 2.455924
34990.0 -1.20494 2.034361 0.897495 -2.972666 -1.120077 2.492938
35000.0 -1.138433 1.995016 0.964936 -2.810222 -1.083434 2.515745
35010.0 -1.190125 2.127536 1.067439 -2.955587 -1.242237 2.4728
35020.0 -1.373118 2.152055 0.891296 -2.934457 -1.179135 2.54462
35030.0 -1.170789 2.185192 1.076072 2.937783 -1.300903 2.498392
35040.0 -0.983633 1.944171 1.034704 -3.01197 -1.15917 2.557415
35050.0 -1.332703 2.172567 1.105026 -3.119177 -1.161912 2.628022
35060.0 -1.226127 1.874933 0.97689 3.026394 -1.45806 2.460848
35070.0 -1.299272 2.342033 1.247425 -2.921295 -1.169582 2.549456
35080.0 -0.998153 2.090737 0.874082 -3.129798 -1.310008 2.615635
35090.0 -0.890007 1.796028 0.700058 -3.038836 -1.265763 2.466225
35100.0 -1.224142 2.269671 0.92509 -3.039494 -1.370561 2.293373
35110.0 -1.18618 2.004214 0.899214 -2.981956 -1.224057 2.428186
35120.0 -1.326719 2.28212 1.033835 2.987278 -1.516176 2.694772
35130.0 -1.232295 2.301459 0.721373 -2.759591 -0.859559 2.543572
35140.0 -1.293533 1.986643 1.111954 -3.137146 -1.330299 2.387905
35150.0 -0.990526 2.2094 0.804491 3.136458 -1.27221 2.373689
35160.0 -1.280392 1.957407 0.900203 -2.775451 -1.124044 2.554149
35170.0 -1.275477 2.043984 0.885854 2.949192 -1.41774 2.481816
35180.0 -1.373097 2.129519 1.004169 -2.933447 -1.086728 2.50269
35190.0 -1.396804 -0.936155 1.130704 -3.00012 -1.056374 2.569568
35200.0 -1.111553 2.212031 1.341128 2.903381 -1.317416 2.297536
35210.0 -1.266118 1.946347 1.071866 -3.140909 -1.034571 2.308302
35220.0 -0.928948 1.915727 0.895612 -3.048238 -1.219688 2.281108
35230.0 -1.328247 2.184512 0.875622 -2.915182 -1.269487 2.517275
35240.0 -1.407295 2.001227 1.027399 -3.017065 -1.182069 2.455926
35250.0 -1.148178 2.76533 2.299907 -1.841427 -1.004173 2.312404
35260.0 -1.367378 -1.059771 0.909717 -3.071704 -1.207884 2.338049
35270.0 -1.189702 -1.211252 1.187589 -3.141089 -1.26349 2.466479
35280.0 -1.181335 2.139166 0.881525 -3.138253 -1.123731 2.293495
35290.0 -1.062052 1.892689 0.811187 -3.00225 -1.433182 2.67232
35300.0 -1.132067 -0.503952 0.866993 -3.043314 -1.318464 2.366808
35310.0 -1.116475 1.984683 1.084955 -3.112071 -1.221729 2.355394
35320.0 -1.189992 2.15357 0.818946 2.817071 -1.281032 2.420978
35330.0 -1.341558 -0.699005 0.747135 -2.89548 -1.251259 2.173248
35340.0 -1.390648 2.197836 1.097774 -3.014727 -1.079463 2.480085
35350.0 -1.499975 0.012156 0.877362 -3.106416 -1.389124 2.472207
35360.0 -1.502009 2.16303 0.879139 -2.976923 -1.230864 2.487088
35370.0 -1.030986 2.032767 1.010321 -2.969689 -1.152786 2.607267
35380.0 -1.22975 2.191854 0.802406 3.136075 -1.477209 2.74965
35390.0 -1.115978 -0.701578 0.925898 -3.127847 -1.207247 2.400027
35400.0 -1.274789 2.123181 0.726105 3.048941 -0.944851 2.302776
35410.0 -1.363097 2.220384 1.028847 -3.045623 -1.380716 2.663451
35420.0 -1.284306 1.983516 1.594347 -2.806771 -1.211548 2.556247
35430.0 -1.105727 2.511453 0.875884 2.849755 -1.428151 2.431691
35440.0 -1.47956 -0.777349 0.894733 2.927815 -1.287569 2.525683
35450.0 -1.477651 -0.886968 0.829603 -3.128948 -1.20093 2.470368
35460.0 -1.357621 2.266241 0.92061 -3.033756 -1.328771 2.47865
35470.0 -1.169235 2.407031 0.93583 2.969614 -1.262473 2.532249
35480.0 -1.102252 1.854799 0.569292 -3.026008 -1.026289 2.60381
35490.0 -1.141669 2.268349 1.057258 3.046846 -1.499451 2.398044
35500.0 -1.205002 2.119505 1.077716 -3.030785 -1.02781 2.431916
35510.0 -1.200704 2.329823 1.143919 -2.995187 -1.088083 2.472127
35520.0 -1.184055 2.132336 1.113239 2.986855 -1.518629 2.762161
35530.0 -1.102951 2.139869 0.896004 3.11887 -1.321382 2.424315
35540.0 -1.028312 -0.295826 0.895949 2.868832 -1.238056 2.543742
35550.0 -1.159105 2.283504 1.13106 -3.097576 -1.25357 2.473858
35560.0 -1.000992 2.136811 0.812926 -2.926764 -1.248025 2.823463
35570.0 -1.450811 2.741334 0.74238 -2.823455 -1.008164 2.337737
35580.0 -1.063576 2.24702 0.818199 -3.00185 -1.19365 2.595656
35590.0 -0.845224 2.221345 1.065151 3.043948 -1.25691 2.327432
35600.0 -1.097463 2.245883 1.150196 2.789786 -1.370311 2.348579
35610.0 -1.102815 2.316271 1.116673 3.027339 -1.093602 2.441951
35620.0 -1.192659 -0.917341 0.910925 -3.09219 -1.408684 2.545051
35630.0 -1.358019 1.99517 1.02161 -2.798992 -1.059369 2.594996
35640.0 -1.171063 2.089095 0.693245 -2.988452 -1.360976 2.416388
35650.0 -1.02894 2.141519 1.091629 2.875452 -1.299992 2.313923
35660.0 -1.062363 2.182458 0.976409 -2.973278 -1.148862 2.30825
35670.0 -1.071735 -0.58458 0.950961 -3.120681 -1.10413 2.440468
35680.0 -1.45009 2.671956 0.974807 2.766213 -1.225505 2.494709
35690.0 -0.849009 -0.762439 0.79119 -2.728582 -1.084811 2.604529
35700.0 -1.103606 1.973317 0.841563 3.090903 -1.264941 2.475221
35710.0 -1.16468 2.003927 0.988263 -3.06124 -1.188551 2.329689
35720.0 -1.086859 -0.441322 0.914257 -3.017007 -1.255478 2.278717
35730.0 -1.042603 2.04101 0.864543 -3.137141 -1.386077 2.389757
35740.0 -1.165034 2.130375 0.71803 -2.845797 -1.140201 2.536392
35750.0 -1.121365 1.963776 0.964216 3.117985 -1.323188 2.665098
35760.0 -1.190929 1.888623 1.187343 -3.055618 -1.06043 2.653302
35770.0 -0.992207 1.846577 1.215972 2.861253 -1.142579 2.425835
35780.0 -1.077815 1.834529 1.183615 -3.063014 -1.163388 2.630812
35790.0 -1.177218 2.251641 1.035837 -3.111669 -1.374492 2.458542
35800.0 -1.365986 2.083088 0.788692 3.046128 -1.55117 2.750023
35810.0 -1.059206 1.929033 1.025942 -2.98007 -1.143049 2.449891
35820.0 -1.359668 2.283264 0.8259 3.07297 -0.95367 2.64821
35830.0 -0.95912 -0.648524 0.813898 -3.017689 -1.005865 2.320423
35840.0 -0.960246 2.024707 0.935759 -2.886539 -0.987647 2.301337
35850.0 -1.08099 2.242236 0.936525 -2.910949 -1.013003 2.183972
35860.0 -1.251491 2.035107 1.124233 -3.069518 -0.874338 2.403978
35870.0 -1.179203 2.327078 0.678215 -3.137737 -1.377643 2.557604
35880.0 -1.032492 2.01052 0.905597 -2.909653 -1.163091 2.473424
35890.0 -0.882718 -0.713258 0.715964 -2.92898 -1.117447 2.295402
35900.0 -1.016705 -0.843552 0.965786 -3.126111 -1.394505 2.550093
35910.0 -0.916663 2.213931 0.887448 3.137 -1.062702 2.40452
35920.0 -1.19683 2.043169 1.260692 -3.027026 -0.977331 2.398611
35930.0 -0.708459 1.988066 1.070695 3.091914 -1.101723 2.500513
35940.0 -0.884819 -0.934069 0.927517 -2.899932 -1.311908 2.46377
35950.0 -1.087696 2.37981 0.842265 -3.104415 -1.135633 2.455144
35960.0 -1.27894 -0.69618 1.016479 -2.934819 -1.142677 2.646536
35970.0 -1.22318 -0.467438 1.01835 -2.963187 -1.228075 2.252508
35980.0 -0.81433 1.815955 1.068833 -3.033543 -1.168715 2.489381
35990.0 -1.331202 2.225045 0.868106 -2.837953 -1.178951 2.632059
36000.0 -0.95485 -0.615803 0.960195 -2.85993 -1.310354 2.533877
36010.0 -1.087124 -0.319909 0.842923 -2.998104 -1.34719 2.142546
36020.0 -1.028375 2.411921 1.009587 -2.937982 -1.00151 2.69955
36030.0 -0.8137 -0.603112 1.234607 3.071537 -1.108741 2.430777
36040.0 -1.371663 2.470009 0.926306 3.099191 -1.389155 2.596496
36050.0 -1.280107 2.247164 0.986102 3.058924 -1.203521 2.6751
36060.0 -1.397297 2.297413 0.955908 -3.056372 -1.213382 2.48901
36070.0 -1.026056 1.88301 1.222488 3.063861 -1.282025 2.358298
36080.0 -1.154339 -0.471764 0.807778 -3.030775 -1.17868 2.514622
36090.0 -1.003751 2.176756 1.048402 3.037666 -1.093987 2.255501
36100.0 -0.945539 2.071167 0.985516 -3.103146 -1.233436 2.351579
36110.0 -0.946088 2.01423 1.118575 3.016044 -1.312965 2.438945
36120.0 -0.857923 1.895219 0.997546 -3.05044 -1.257762 2.235665
36130.0 -1.113382 2.227117 1.11618 3.068516 -1.086206 2.443805
36140.0 -1.250736 1.872614 0.8311 3.111603 -1.353634 2.52987
36150.0 -0.643196 1.983721 0.698149 -2.855209 -1.086957 2.242173
36160.0 -1.205822 2.079009 1.238093 -3.06601 -1.133462 2.299032
36170.0 -0.978352 -0.65941 0.745373 -2.860638 -1.079007 2.423083
36180.0 -1.172829 -0.676988 1.533507 2.961614 -1.414772 2.359739
36190.0 -1.255462 2.020917 1.014712 3.015615 -0.738217 2.326257
36200.0 -0.852072 -0.689228 0.993345 2.880201 -1.205618 2.533234
36210.0 -1.128153 1.948069 1.326353 3.133048 -1.107239 2.651234
36220.0 -1.1063 2.200948 0.71123 -3.007901 -1.279339 2.466756
36230.0 -1.322314 2.090856 0.835785 3.124828 -1.177912 2.549991
36240.0 -0.937759 1.906631 0.530287 -3.105889 -1.47138 2.771775
36250.0 -1.116721 2.298494 0.716781 -2.943051 -1.166411 2.440496
36260.0 -1.144913 -0.777361 0.932447 3.008362 -1.233592 2.187289
36270.0 -1.358315 2.256889 1.079993 -3.04375 -1.177506 2.421644
36280.0 -1.248915 2.449649 1.222198 3.025077 -1.373936 2.350795
36290.0 -1.24366 2.446907 0.87111 -3.036312 -1.131683 2.352056
36300.0 -1.292159 2.273264 1.076248 -3.05201 -1.203782 2.29992
36310.0 -1.266864 2.402494 1.31596 -2.877729 -1.183165 2.534314
36320.0 -1.442287 2.073987 0.81819 3.028263 -1.305955 2.599739
36330.0 -1.571951 -0.747513 0.792856 -3.110204 -1.254935 2.44652
36340.0 -1.115314 2.080573 0.648118 -3.074362 -1.389529 2.608548
36350.0 -1.386925 2.146039 1.252666 -2.797553 -0.843799 2.614358
36360.0 -1.045916 -0.525332 0.974359 -2.891571 -1.334937 2.353057
36370.0 -1.006259 2.114846 1.831603 -2.949321 -1.13713 2.377652
36380.0 -1.14359 2.303507 0.907233 3.123351 -1.210475 2.395146
36390.0 -1.230988 -0.309992 0.953329 2.930764 -1.33731 2.677781
36400.0 -1.528475 1.719255 1.030896 -3.037884 -1.0648 2.43702
36410.0 -1.402716 -0.423091 0.895159 -2.78563 -1.234682 2.245646
36420.0 -1.199195 2.359364 0.935834 2.518635 -1.213121 2.527908
36430.0 -0.905171 2.068932 0.968173 -2.917227 -1.035728 2.427078
36440.0 -0.879664 2.274115 1.400295 -3.111416 -0.815314 2.339328
36450.0 -0.986093 2.265458 0.821595 3.137826 -1.354759 2.503611
36460.0 -1.134428 1.959061 0.800492 -2.870946 -1.1117 2.512783
36470.0 -1.207991 1.932554 0.875594 -2.834868 -1.170478 2.540712
36480.0 -1.041833 2.027863 0.984028 -2.855841 -1.082585 2.396782
36490.0 -1.206435 -0.96277 1.008952 -2.968509 -1.346169 2.299411
36500.0 -1.036236 2.289809 1.280233 3.054736 -1.452371 2.336287
36510.0 -0.989368 1.955216 0.890959 -3.109546 -1.266646 2.425199
36520.0 -1.138042 -0.468462 1.27232 3.002548 -1.244056 2.331028
36530.0 -1.279356 2.339473 1.17345 3.097157 -1.106977 2.548783
36540.0 -1.089726 -0.967749 1.016991 -2.889635 -1.183664 2.594699
36550.0 -1.311283 1.949659 0.89076 -2.888307 -1.252953 2.40695
36560.0 -1.094953 2.32044 0.730945 -2.812959 -1.123304 2.301905
36570.0 -1.205073 2.206463 0.679629 -2.903477 -1.276139 2.725381
36580.0 -0.947132 2.196212 0.614842 -2.962238 -0.951019 2.334152
36590.0 -0.915376 1.809754 1.150043 -2.933567 -1.148698 2.675366
36600.0 -1.12909 2.246764 0.706815 -2.809003 -1.110981 2.303343
36610.0 -1.171135 2.308075 0.91144 -2.859705 -1.200665 2.483199
36620.0 -1.397098 2.161231 0.801448 -2.849589 -0.993409 2.49005
36630.0 -1.356282 -0.749823 1.030082 -2.94565 -1.284414 2.353252
36640.0 -1.184538 1.983445 1.165946 -2.865875 -1.225946 2.452382
36650.0 -0.988796 1.991102 0.993717 -3.043455 -1.168726 2.274916
36660.0 -1.173283 2.052967 1.129946 2.905567 -1.480739 2.275365
36670.0 -1.242937 1.792332 0.928498 -3.133985 -1.2598 2.547368
36680.0 -1.081046 2.106505 1.008902 3.116829 -1.308369 2.507989
36690.0 -1.426709 -1.003899 0.883521 -3.023306 -1.407902 2.5648
36700.0 -0.973903 2.053867 0.990379 -2.916331 -1.350099 2.371379
36710.0 -1.370205 -0.971433 1.167499 -3.033162 -0.971342 2.754421
36720.0 -1.177602 2.00506 1.032618 -2.964314 -0.94701 2.161688
36730.0 -1.094272 2.026164 0.638655 -2.833262 -1.217633 2.51274
36740.0 -1.145522 -0.996628 0.778147 -2.847979 -1.23273 2.433474
36750.0 -1.519202 2.488095 0.708567 -2.735893 -1.026673 2.462581
36760.0 -1.003102 2.215794 0.645247 -2.809994 -0.963407 2.311071
36770.0 -0.822463 2.220766 1.05625 2.899983 -1.462554 2.280893
36780.0 -1.268661 2.206776 1.162246 3.033169 -1.148603 2.388905
36790.0 -1.572136 -1.359275 0.992398 -3.108579 -1.259939 2.613421
36800.0 -0.977747 1.944684 1.043893 -3.089725 -1.194359 2.63063
36810.0 -1.317907 -1.017071 1.017014 2.931981 -1.506393 2.539803
36820.0 -1.185228 2.336229 1.125196 -2.904613 -1.131783 2.407917
36830.0 -0.982399 2.072184 0.860064 3.096879 -1.104413 2.5676
36840.0 -1.116418 -0.641458 0.807448 2.980948 -1.232295 2.310634
36850.0 -0.984128 -0.904506 0.911513 -2.803857 -1.113987 2.358368
36860.0 -1.150517 2.21622 0.941824 3.097427 -1.38054 2.64745
36870.0 -1.014834 1.989224 0.923976 -3.050474 -1.472931 2.400122
36880.0 -1.190466 2.142162 0.812868 -2.807735 -1.259274 2.629657
36890.0 -0.847014 1.903417 1.10489 -3.026609 -1.152763 2.316417
36900.0 -0.904748 2.176892 1.035907 -3.110742 -1.382896 2.406228
36910.0 -0.911957 -0.545452 1.116769 2.963455 -1.297597 2.351037
36920.0 -1.185726 -0.335549 1.09747 3.119264 -1.316424 2.448494
36930.0 -1.243996 -0.383425 1.019752 3.137693 -1.186266 2.424772
36940.0 -1.137913 -0.194774 0.463627 -3.021814 -0.827617 2.772853
36950.0 -1.072914 -0.615124 1.103011 -3.013081 -1.075988 2.39895
36960.0 -0.994861 2.311121 0.898058 3.133987 -1.10401 2.34664
36970.0 -1.186928 2.040848 0.928582 -3.037324 -1.154688 2.714248
36980.0 -1.045289 -0.555591 0.849394 -2.914901 -1.170226 2.477707
36990.0 -1.527223 2.06142 1.114026 -3.005097 -1.14959 2.507467
37000.0 -1.162698 2.051554 1.293619 2.803703 -1.034627 2.570872
37010.0 -1.172251 2.074241 0.843637 3.100855 -1.410058 2.47187
37020.0 -1.270837 -0.367124 0.649291 -2.954795 -0.899465 2.740905
37030.0 -1.413871 -1.007734 0.951524 -2.877703 -0.937554 2.729279
37040.0 -1.200901 1.917638 1.029818 3.120811 -1.121231 2.520908
37050.0 -1.111465 2.404514 0.99743 -3.002786 -1.343152 2.613853
37060.0 -1.393621 2.042327 1.249236 3.120005 -1.061707 2.404869
37070.0 -0.974436 2.532328 0.864863 3.085361 -1.180941 2.318843
37080.0 -1.018449 2.369249 1.098611 -2.974599 -1.10944 2.434669
37090.0 -1.244272 2.508273 1.014639 -2.961888 -1.070514 2.652531
37100.0 -1.115817 2.368567 1.35192 2.86535 -1.194726 2.341531
37110.0 -1.215353 2.234648 1.103002 3.041389 -1.347607 2.422239
37120.0 -1.310805 2.321322 1.184844 -3.065019 -1.356825 2.438894
37130.0 -1.058372 2.231355 0.554553 -2.965434 -1.215397 2.562759
37140.0 -0.50637 1.943005 0.88494 -3.126124 -1.308204 2.010112
37150.0 -1.251311 2.156347 1.003252 3.114732 -1.158158 2.517368
37160.0 -1.689858 1.873907 1.195439 -2.957207 -1.178148 2.653427
37170.0 -1.035969 2.321993 0.916563 -3.094576 -1.011149 2.894584
37180.0 -0.952482 2.217791 0.986446 3.109248 -1.310616 2.463402
37190.0 -1.252797 2.327619 1.115081 -2.985422 -1.215215 2.511749
37200.0 -1.239485 2.119275 0.801031 -2.829783 -1.310631 2.781491
37210.0 -1.155621 2.397121 0.808771 -2.972418 -1.330848 2.788384
37220.0 -1.189235 2.065611 0.898989 -2.866671 -1.159746 2.472403
37230.0 -1.240744 2.308796 1.174494 3.005958 -1.219412 2.293517
37240.0 -1.222307 2.011072 1.064706 -3.103246 -1.411974 2.476199
37250.0 -1.056057 2.285207 0.867318 -3.029817 -1.031936 2.488194
37260.0 -1.2712 1.794084 0.836682 -2.979021 -1.067983 2.545151
37270.0 -1.215671 -1.03353 1.081424 -3.027514 -1.240238 2.366538
37280.0 -1.154132 1.945954 1.105636 -3.050575 -1.253738 2.573516
37290.0 -1.049331 2.099688 1.05052 2.8303 -1.469582 2.489833
37300.0 -1.052203 2.176703 1.020771 -3.104354 -1.293441 2.612693
37310.0 -0.916556 1.786285 1.150363 3.112872 -1.025039 2.471249
37320.0 -1.216556 2.154765 1.007268 -2.873625 -0.804776 2.437115
37330.0 -0.972863 2.226256 1.018456 2.986114 -1.600032 2.412497
37340.0 -1.068037 2.098358 1.278498 -2.881376 -1.241739 2.506884
37350.0 -0.984076 2.219397 0.817421 -2.971014 -1.098741 2.392897
37360.0 -1.327614 2.111946 0.706636 -2.861939 -1.05959 2.469113
37370.0 -0.866422 1.975118 1.089705 3.106643 -1.299531 2.373162
37380.0 -1.063852 2.461505 1.531275 -3.001935 -1.457738 2.603134
37390.0 -1.124422 2.368911 1.108435 -2.973695 -1.268965 2.426292
37400.0 -1.158869 2.138449 0.665968 -2.96288 -1.143169 2.470906
37410.0 -1.467397 2.227937 0.950695 -3.050322 -1.378496 2.520714
37420.0 -1.066055 2.004283 0.839688 -2.957824 -1.370134 2.400691
37430.0 -1.202422 2.106702 0.961152 -3.079325 -1.181689 2.257254
37440.0 -1.090658 2.044786 0.953166 -2.970984 -1.253582 2.706821
37450.0 -0.673428 1.996234 1.053695 -3.006287 -1.450231 2.367405
37460.0 -1.236498 2.097761 0.88988 3.119157 -1.251265 2.64541
37470.0 -0.96975 2.227182 0.913815 -2.922422 -1.467477 2.157705
37480.0 -1.130078 2.254133 0.898726 -2.934941 -1.274598 2.417169
37490.0 -1.110565 2.335778 0.919833 -2.843483 -1.259255 2.440293
37500.0 -1.208956 1.991539 0.85849 -2.921399 -1.18564 2.416213
37510.0 -1.091911 2.238702 1.228536 3.081889 -1.308242 2.606784
37520.0 -1.040506 2.176319 1.038965 -3.047547 -1.100242 2.477644
37530.0 -1.244054 1.881209 1.123757 3.123748 -1.336236 2.525733
37540.0 -0.958348 2.020927 1.062884 -3.078343 -0.993617 2.238847
37550.0 -0.92524 1.924279 1.053606 -2.842755 -1.122681 2.480251
37560.0 -1.044112 1.994504 1.021683 2.950113 -1.14387 2.578493
37570.0 -0.780106 1.99304 0.778331 -2.863558 -0.814265 2.555513
37580.0 -1.322378 2.293654 0.977569 3.017331 -1.235307 2.237271
37590.0 -0.960392 2.431404 1.01904 3.004278 -1.203719 2.329428
37600.0 -1.126873 2.265698 0.979992 -2.900777 -1.222139 2.536056
37610.0 -0.779573 2.129632 1.031333 3.13929 -1.37683 2.23258
37620.0 -1.183007 1.988591 0.925311 -3.084502 -1.060323 2.6274
37630.0 -1.050614 2.285794 0.793139 -2.85424 -0.941056 2.521455
37640.0 -1.136622 1.981871 0.88174 -2.939884 -1.087697 2.632769
37650.0 -1.062527 2.298106 0.898543 -3.059619 -1.132593 2.488166
37660.0 -1.23473 2.106622 1.116466 -3.012195 -1.298495 2.472155
37670.0 -1.28005 2.128606 1.077578 -3.08142 -0.994959 2.566047
37680.0 -1.16733 2.368163 1.043624 -3.016285 -1.327283 2.569179
37690.0 -1.384985 1.977353 0.967908 -3.053439 -1.444278 2.694941
37700.0 -0.796026 2.009449 0.702898 -2.915507 -1.183783 2.339409
37710.0 -1.102409 1.887828 2.760703 -2.127064 -1.091027 2.59745
37720.0 -0.98801 2.07342 1.107649 3.10599 -1.154681 2.360814
37730.0 -1.368907 2.187709 0.762589 -2.745772 -1.062031 2.3863
37740.0 -1.390303 1.867944 1.053155 -2.937855 -1.206767 2.710574
37750.0 -1.474126 2.012398 0.886291 -2.940791 -1.129753 2.589967
37760.0 -1.064067 1.922279 0.855589 -2.815282 -1.21079 2.502969
37770.0 -1.266949 2.446329 1.19955 2.774341 -1.333827 2.611018
37780.0 -1.247743 2.129031 1.037457 3.119368 -1.304733 2.646867
37790.0 -1.242049 1.963611 0.86535 -2.97387 -1.119826 2.611532
37800.0 -1.185571 2.247909 0.798713 -2.842961 -0.576637 2.313004
37810.0 -1.188436 2.242252 1.33575 -2.963392 -1.103128 2.38068
37820.0 -1.114038 1.987762 0.921171 -2.990818 -1.08828 2.581672
37830.0 -0.993341 2.017152 1.153972 -2.829051 -1.066351 2.071957
37840.0 -1.096726 2.191023 1.000044 -2.9281 -0.896575 2.296535
37850.0 -1.033168 2.088602 1.068033 -3.051822 -1.162866 2.569766
37860.0 -1.231268 2.096491 1.051698 2.738989 -1.005629 2.778217
37870.0 -1.055466 1.970353 0.925976 3.137727 -1.292693 2.445704
37880.0 -1.091929 1.774902 0.78909 -3.000496 -1.246839 2.315703
37890.0 -1.050919 2.007206 1.077784 -2.909976 -1.240555 2.505685
37900.0 -1.028393 2.425767 2.124819 -2.786359 -1.237505 2.577522
37910.0 -1.382558 2.311276 0.970711 -3.07582 -1.471845 2.546144
37920.0 -1.332221 2.13721 0.810213 -3.113142 -1.338321 2.514324
37930.0 -1.06935 1.901722 0.912544 -3.032747 -1.02693 2.368048
37940.0 -1.353585 2.418442 0.773977 -3.050959 -1.233698 2.494515
37950.0 -1.350041 2.53522 0.755999 -2.798295 -1.116683 2.380414
37960.0 -1.332198 2.037554 0.925309 2.927228 -1.272056 2.618771
37970.0 -0.879773 2.633771 0.887287 -3.117269 -1.305609 2.376777
37980.0 -1.191174 2.154638 0.867722 3.110864 -1.311522 2.651998
37990.0 -1.219262 2.24596 0.812957 2.984165 -1.315217 2.523055
38000.0 -1.190827 2.318992 0.827934 -3.101226 -1.42915 2.630623
38010.0 -1.094501 2.194288 0.965015 -3.136648 -1.364255 2.460307
38020.0 -1.325687 1.624713 1.026488 -2.972591 -1.222072 2.491592
38030.0 -1.184192 2.15113 0.972414 3.07941 -1.204266 2.387955
38040.0 -1.180461 1.924949 0.766742 -3.140273 -0.906831 2.346435
38050.0 -1.313764 2.106813 0.70388 -2.920088 -1.212008 2.592335
38060.0 -1.262732 2.42756 1.748187 -2.693392 -0.981715 2.818817
38070.0 -0.952539 1.944776 1.216274 3.137483 -1.349031 2.40049
38080.0 -0.974187 1.940785 1.0431 2.916529 -1.339605 2.439943
38090.0 -1.51056 2.468573 1.1256 3.087337 -0.968265 2.837214
38100.0 -1.061469 2.137493 0.973578 3.112149 -1.293169 2.398049
38110.0 -1.331128 1.906155 1.101808 -3.099834 -1.136911 2.647096
38120.0 -1.235935 1.978654 1.062848 3.12905 -1.306502 2.59018
38130.0 -1.280713 2.027309 1.492827 -2.719611 -1.076925 2.489373
38140.0 -1.15931 2.094899 0.616763 -2.757378 -1.064291 2.353202
38150.0 -1.330488 2.133184 1.390109 2.897314 -0.969072 2.779388
38160.0 -1.048746 2.265133 0.874377 -3.023285 -1.145492 2.326176
38170.0 -0.914387 2.220789 0.915881 -3.00309 -1.299195 2.419643
38180.0 -1.326607 2.17391 1.095125 -3.102256 -1.242395 2.316307
38190.0 -1.012196 2.068867 1.060898 -3.082207 -1.3001 2.255962
38200.0 -1.24915 1.950825 0.93397 -3.05237 -1.163384 2.577129
38210.0 -0.851206 2.084519 0.79238 -3.085606 -1.138294 2.404805
38220.0 -0.739246 1.691809 0.861175 -2.902373 -1.293566 2.432967
38230.0 -1.108346 2.150437 1.509081 2.93393 -0.75138 2.435201
