time phi1_2 psi1_2 omega1_2
362410.0 1.082464 3.114488 -2.922234
362420.0 1.29203 -2.531172 1.087176
362430.0 1.215333 -3.099858 1.070623
362440.0 1.035171 -2.948738 -3.087596
362450.0 1.280926 -2.980557 0.997856
362460.0 0.892592 2.727861 -0.959477
362470.0 1.022623 -3.082014 -2.993908
362480.0 1.213 -3.111049 -2.9473
362490.0 0.99928 -2.999006 0.956667
362500.0 1.238539 -3.034657 1.216016
362510.0 0.951678 -2.591382 -3.113006
362520.0 1.117522 -3.038393 -2.897171
362530.0 1.247387 -2.932493 1.237411
362540.0 1.091804 -3.047042 1.054397
362550.0 0.974137 -2.986292 1.133329
362560.0 0.982331 -3.132827 1.149164
362570.0 1.136256 2.693176 -1.093722
362580.0 1.273171 -2.961589 1.019703
362590.0 1.057883 -3.018992 1.328729
362600.0 0.956163 2.974112 1.120238
362610.0 1.12344 -2.327553 3.137613
362620.0 1.15386 -2.855239 -3.037089
362630.0 0.782541 3.026187 -3.063067
362640.0 0.788035 2.394574 -0.966763
362650.0 1.011536 -2.927323 -2.969599
362660.0 1.061865 -2.906336 -2.944486
362670.0 0.786299 -2.7994 1.224374
362680.0 0.968823 -3.048686 1.056419
362690.0 1.170881 -3.02547 -2.670181
362700.0 0.90808 -2.972998 -3.089773
362710.0 1.163957 -3.106318 -2.750108
362720.0 0.978528 -3.07415 1.112915
362730.0 0.848331 -3.047966 0.929898
362740.0 1.170266 -2.762866 2.941254
362750.0 0.982911 2.875968 -0.647113
362760.0 1.132417 2.824074 -0.860202
362770.0 1.016598 -2.931487 -2.822459
362780.0 1.026962 -2.672918 1.013681
362790.0 1.244338 -2.755048 -2.974176
362800.0 1.298048 -2.745384 1.123592
362810.0 1.375957 -2.915702 1.017608
362820.0 0.770482 3.045372 1.225963
362830.0 0.999442 2.47989 -0.921701
362840.0 1.308076 -2.871429 1.003005
362850.0 1.151174 -2.743152 1.192694
362860.0 0.906801 2.70592 -0.96441
362870.0 1.284014 -2.546476 1.129511
362880.0 0.902674 -2.526471 3.028366
362890.0 0.902792 -2.741272 -3.006865
362900.0 1.302258 -2.690862 0.71451
362910.0 1.090392 -2.727133 -3.010098
362920.0 0.925573 2.850819 1.119651
362930.0 0.957028 3.097879 1.018725
362940.0 0.986644 -2.917663 -3.060435
362950.0 1.044905 -3.132423 -2.661275
362960.0 1.025341 -3.044386 0.895838
362970.0 0.994632 -2.730925 1.457813
362980.0 1.029481 -2.969058 -2.952769
362990.0 1.474254 -3.136641 0.949757
363000.0 1.126319 -2.761753 3.109573
363010.0 1.231324 -2.811005 -2.988398
363020.0 1.139052 3.026997 3.105464
363030.0 1.051594 -2.655851 1.229614
363040.0 0.866608 2.953745 -2.882778
363050.0 1.228158 -2.78694 3.129279
363060.0 1.3826 -3.02634 -2.787888
363070.0 1.170569 -3.125419 -3.081674
363080.0 1.031902 -2.852145 -3.136613
363090.0 1.346689 -3.029607 -2.940164
363100.0 1.281328 -2.832339 2.935457
363110.0 1.137539 -2.790837 -3.005819
363120.0 1.19268 -2.671383 -3.050218
363130.0 1.353864 -2.692898 -2.847958
363140.0 0.906286 -2.537926 2.993585
363150.0 0.861138 2.995958 -3.063561
363160.0 1.041551 3.05859 -3.089615
363170.0 0.882199 -2.766939 3.12722
363180.0 0.857319 -2.774104 -2.927398
363190.0 1.001104 -2.727071 -3.067615
363200.0 1.082297 3.052814 -3.127283
363210.0 1.229759 -2.707846 1.352555
363220.0 1.30207 -3.043457 -3.063735
363230.0 1.269932 3.140753 1.117292
363240.0 1.109997 3.007459 -3.098815
363250.0 1.194722 -2.9909 -2.870892
363260.0 1.170674 -2.932106 -2.976276
363270.0 1.083308 -2.780452 -2.80802
363280.0 0.99271 -2.927652 3.099647
363290.0 1.399882 -2.87136 3.019643
363300.0 1.150192 -2.970963 -2.943997
363310.0 1.023492 -2.983182 1.149748
363320.0 1.267655 -3.082864 1.024172
363330.0 0.949289 -2.843055 2.991439
363340.0 1.240596 -3.016764 2.962626
363350.0 0.764612 -3.089304 -2.948739
363360.0 1.155517 -2.832177 2.923581
363370.0 1.13219 -2.839484 -3.113572
363380.0 1.078956 -2.854524 1.136466
363390.0 0.898497 2.95821 -2.972273
363400.0 1.127522 -2.937549 -2.951301
363410.0 1.175538 -3.077428 -2.97921
363420.0 1.01012 2.81977 -3.121968
363430.0 1.109439 2.933908 -2.752688
363440.0 -0.406046 -3.105901 -0.934697
363450.0 0.650435 -3.077222 -3.083654
363460.0 1.029206 -2.904273 1.324869
363470.0 -0.935839 2.907601 -1.201255
363480.0 1.236509 -3.049391 1.315142
363490.0 1.106252 -2.634273 1.181617
363500.0 1.041482 -3.067962 1.14999
363510.0 1.051741 -2.856227 1.139792
363520.0 0.940702 -3.109365 -3.082424
363530.0 1.124492 -3.009608 -2.715402
363540.0 1.029415 -2.3912 1.087643
363550.0 1.067134 2.943515 1.313168
363560.0 1.117953 -3.119204 -2.990046
363570.0 0.971945 3.129559 -2.888815
363580.0 1.118297 -2.477368 1.294569
363590.0 0.634401 2.720725 2.980641
363600.0 0.824394 -3.106543 1.27219
363610.0 0.926352 -3.040575 3.005225
363620.0 1.008629 -3.129817 -2.85372
363630.0 1.248634 -3.046704 3.119925
363640.0 0.782538 3.031017 1.184963
363650.0 0.860819 3.138172 1.040455
363660.0 0.920394 2.890116 3.132355
363670.0 1.219496 -2.837146 -2.736826
363680.0 1.029545 -3.013781 -2.541424
363690.0 1.228986 -2.702553 -2.933952
363700.0 1.156235 2.960464 -2.802484
363710.0 0.926661 -3.012725 -2.781555
363720.0 0.921445 -1.879539 -0.78652
363730.0 1.254889 3.091255 1.099267
363740.0 0.997788 1.804017 -2.814334
363750.0 1.050405 1.739638 3.043877
363760.0 1.039789 2.206562 -2.989509
363770.0 1.123579 1.862509 -2.920357
363780.0 1.084137 2.280373 -3.072082
363790.0 1.283032 -3.05145 1.435539
363800.0 1.115327 -2.745982 1.135872
363810.0 0.930879 2.967042 3.04139
363820.0 1.331863 -2.992277 3.11951
363830.0 1.06502 2.778847 -2.733909
363840.0 1.196647 -2.932382 -3.118979
363850.0 0.928928 2.253727 2.939804
363860.0 0.778276 2.363151 -3.056531
363870.0 1.16052 -2.882465 3.109861
363880.0 1.16009 -2.545559 3.011029
363890.0 0.819 2.54898 -3.0935
363900.0 1.179524 -3.001147 -2.932432
363910.0 0.95796 -3.062224 -2.983856
363920.0 0.868595 2.655393 -3.096042
363930.0 1.005702 -2.823954 -2.877178
363940.0 0.941444 -3.052197 -2.824859
363950.0 1.121056 -2.336501 1.020991
363960.0 1.319133 -2.668039 1.482294
363970.0 0.939213 -2.737864 3.128249
363980.0 1.032182 2.648286 -3.049104
363990.0 0.79351 -3.042551 -2.962361
364000.0 1.23844 -2.334938 0.865115
364010.0 0.920725 -2.747618 -2.883441
364020.0 0.803436 -3.05593 3.132289
364030.0 1.103223 -3.120243 -2.882122
364040.0 0.915223 -2.536162 0.928511
364050.0 1.299217 -2.726304 -2.882436
364060.0 1.286295 -2.915438 -2.823691
364070.0 1.036865 -3.089223 1.392716
364080.0 1.248159 -3.056907 -2.899227
364090.0 1.131892 -2.771403 -3.021837
364100.0 1.053731 -2.869545 3.077966
364110.0 0.990686 -3.102745 3.11797
364120.0 1.186679 -2.779347 -2.844601
364130.0 1.013916 -2.743668 1.157032
364140.0 0.993361 1.975524 -2.72034
364150.0 0.721651 2.740772 -2.966423
364160.0 1.296855 -2.979522 -3.047349
364170.0 1.444704 -3.014778 -2.909395
364180.0 1.029307 2.947292 -2.716195
364190.0 1.200419 -2.67828 3.017436
364200.0 1.122142 2.96026 -2.974739
364210.0 1.129195 -2.854126 -2.959514
364220.0 1.005436 -3.059141 -3.048562
364230.0 1.254156 -2.896062 -2.8473
364240.0 1.215657 -2.950708 -3.057545
364250.0 1.15332 -3.086008 -2.952774
364260.0 1.144773 -3.09481 3.083918
364270.0 0.878443 3.060368 -2.780563
364280.0 1.076756 -2.744192 -0.805159
364290.0 1.155528 2.929196 -2.91629
364300.0 1.367224 -3.106329 -2.976874
364310.0 1.124391 -2.970018 -2.869893
364320.0 1.337938 -2.794071 -2.923621
364330.0 1.212668 2.734679 -1.162551
364340.0 1.497388 -2.760523 -2.899013
364350.0 0.993497 2.640527 -2.976248
364360.0 1.073472 -2.946271 -2.853418
364370.0 1.036278 -2.714977 -2.670462
364380.0 1.175107 3.077584 -2.981704
364390.0 0.980747 3.101036 -3.013576
364400.0 1.274066 -2.927569 -2.967466
364410.0 1.203944 -2.620325 -3.012278
364420.0 1.040122 -3.069056 -2.718131
364430.0 1.013549 -2.890137 3.099005
364440.0 1.195971 -3.015377 -2.897577
364450.0 1.106934 -3.040451 -2.937454
364460.0 1.140347 -2.954893 -3.099776
364470.0 1.326539 -2.909745 -2.792018
364480.0 0.964772 -2.833117 -2.695248
364490.0 1.172353 -2.430146 -3.052417
364500.0 1.09403 -2.735377 -2.81776
364510.0 1.10918 -2.796144 -3.01504
364520.0 1.227412 -3.098348 3.094036
364530.0 1.286261 -2.84013 3.105445
364540.0 1.130917 -2.924221 -3.022801
364550.0 1.075787 -2.71078 2.981709
364560.0 1.118751 -2.869146 -3.118379
364570.0 1.156565 -2.836735 -2.869227
364580.0 1.22351 -2.960704 3.104015
364590.0 0.964379 -2.842721 -3.108959
364600.0 0.929975 -2.89223 -2.927575
364610.0 1.132076 -2.627961 -3.02431
364620.0 0.954001 2.633857 -0.93762
364630.0 1.037178 -2.447698 -2.863798
364640.0 1.120464 3.020958 -3.085695
364650.0 1.128281 3.096108 -3.110907
364660.0 1.300777 2.883058 -3.035132
364670.0 1.373764 -2.806411 -3.063941
364680.0 0.937582 2.745357 -2.782941
364690.0 0.931795 -2.834401 -1.013023
364700.0 1.064772 3.104029 -1.318614
364710.0 1.132038 -2.683476 -2.988052
364720.0 1.249656 -2.944159 2.632144
364730.0 0.8868 2.85136 -2.914116
364740.0 1.210186 2.979496 3.078522
364750.0 0.893046 2.681851 -3.064028
364760.0 1.121817 -3.066281 3.065283
364770.0 1.144477 -2.827328 -3.117891
364780.0 1.008808 3.071632 -2.879351
364790.0 0.928052 -3.100173 -2.949987
364800.0 1.191784 -3.047274 3.061052
364810.0 1.027639 -2.991689 -2.830976
364820.0 0.917546 3.081075 3.121488
364830.0 1.210212 -2.976704 -3.025236
364840.0 1.053658 -3.129305 3.118975
364850.0 0.835241 -3.089439 -3.029213
364860.0 1.185665 -2.737004 -3.097678
364870.0 1.10648 -2.552632 -2.726652
364880.0 1.271141 -3.108939 -2.852517
364890.0 1.336016 -2.974063 -3.015575
364900.0 1.33613 3.106995 -2.909582
364910.0 0.86827 -2.903598 3.035819
364920.0 0.917031 2.996509 -2.888945
364930.0 0.900619 3.072598 -2.97326
364940.0 1.216974 -2.906008 3.003082
364950.0 0.850595 -2.649793 -3.139593
364960.0 1.092036 -2.975277 -2.880333
364970.0 1.327258 -2.543643 -3.074155
364980.0 1.339996 -2.545553 -2.880244
364990.0 1.098602 -3.017657 -3.091728
365000.0 1.204615 3.128851 -2.874232
365010.0 1.123648 -2.916542 0.959676
365020.0 1.038172 3.141586 -2.945239
365030.0 1.193838 -2.754097 3.116327
365040.0 1.048499 -2.888582 -3.114878
365050.0 1.091847 -2.872783 -3.11153
365060.0 1.126623 -3.135842 0.930838
365070.0 0.938572 -2.975068 1.072924
365080.0 1.239511 -2.684634 1.099716
365090.0 0.952863 2.929975 -2.846225
365100.0 1.089841 -2.623391 1.271567
365110.0 1.132138 -2.740008 0.868754
365120.0 0.950323 -2.757105 3.02203
365130.0 1.056321 -2.882704 1.197656
365140.0 1.029242 -2.413851 1.09734
365150.0 1.047401 3.026412 0.970396
365160.0 1.163391 -2.258169 1.199663
365170.0 0.743462 2.53235 1.254707
365180.0 0.997274 -3.111068 -2.602272
365190.0 1.34895 -2.749001 -2.975345
365200.0 1.345605 -2.778844 -2.829379
365210.0 1.231465 -2.618639 -2.68611
365220.0 0.88681 -2.983535 -1.321258
365230.0 1.184122 -3.029358 -1.476521
365240.0 1.248441 -3.134944 -1.142908
365250.0 0.95246 -2.731219 3.075429
365260.0 0.618281 -3.062486 1.095621
365270.0 0.867724 -3.030075 -2.985326
365280.0 1.135242 -2.750219 -3.138438
365290.0 1.046906 -3.129067 0.98305
365300.0 0.967201 2.9366 3.056031
365310.0 1.097936 -2.570815 1.28756
365320.0 1.010818 -3.135858 -2.7592
365330.0 1.20817 -2.913123 3.109356
365340.0 1.083953 -3.005524 3.109343
365350.0 1.044639 -2.918937 -2.999328
365360.0 1.370004 -2.915906 -3.043794
365370.0 0.943495 -2.831629 2.862231
365380.0 1.36465 2.981189 0.959918
365390.0 1.139921 -2.745336 -3.112892
365400.0 1.129178 -3.08328 -2.908492
365410.0 1.031082 3.043979 -2.819265
365420.0 1.204131 -2.879653 -2.788195
365430.0 1.351446 -2.851731 -2.757972
365440.0 1.340114 -2.745725 -3.0753
365450.0 1.169013 -2.934941 -2.809541
365460.0 1.100075 2.996966 -0.873116
365470.0 0.964347 -2.689922 3.008036
365480.0 1.137098 2.828496 -0.996063
365490.0 1.238587 -2.930739 -2.720731
365500.0 1.251254 3.049992 -1.140576
365510.0 0.994026 3.079122 -2.870952
365520.0 1.215647 -2.982631 -2.800294
365530.0 1.259978 -2.714761 -3.111349
365540.0 1.109083 -2.954755 -2.667184
365550.0 1.088641 -2.88054 -2.886692
365560.0 1.281579 2.605372 -0.807092
365570.0 1.118774 2.972109 -2.778677
365580.0 0.949834 -2.955005 -2.937194
365590.0 1.043704 3.091399 -3.065697
365600.0 1.281315 -2.953652 -2.9784
365610.0 1.21242 -2.881069 -3.068221
365620.0 1.247439 -2.926077 -2.976785
365630.0 1.2765 -2.792687 -2.938512
365640.0 1.330283 -2.920623 -2.950809
365650.0 1.250145 -2.833083 -2.712645
365660.0 0.822236 -2.880087 3.123308
365670.0 1.240658 -2.951967 -3.061442
365680.0 1.373491 -2.578596 -2.90029
365690.0 1.038231 -2.8425 3.058435
365700.0 1.101473 -2.819504 -2.830269
365710.0 0.66103 2.708735 -3.088799
365720.0 1.167595 -2.806182 -2.900367
365730.0 0.830463 -2.819368 -3.03997
365740.0 0.945254 -2.935414 -2.993088
365750.0 1.19275 2.978424 -3.049768
365760.0 0.921913 3.104964 -3.014269
365770.0 0.98255 -3.0945 -3.035562
365780.0 1.040272 -2.898155 -2.932503
365790.0 0.570507 2.949486 -1.234555
365800.0 1.077016 -2.942988 -1.023674
365810.0 0.917255 -2.870252 -0.914222
365820.0 1.159444 -2.765883 -2.895966
365830.0 0.899708 -2.940883 -3.076218
365840.0 1.175179 -2.709579 -2.93112
365850.0 1.077959 -3.071941 -2.962665
365860.0 0.790214 3.036954 1.061895
365870.0 1.061311 -2.593661 1.164792
365880.0 0.807397 -2.86909 -3.119555
365890.0 0.933731 -2.902263 -0.923644
365900.0 0.887249 -2.895502 -1.032295
365910.0 1.255629 -2.989838 -1.242559
365920.0 1.172466 -2.857375 -3.127453
365930.0 0.986052 -2.11796 -0.846216
365940.0 1.004999 -2.791748 -2.856028
365950.0 1.134312 -2.809057 -0.923765
365960.0 1.240246 -2.821476 -1.099723
365970.0 1.093201 -2.891968 -3.120905
365980.0 1.157997 3.000448 -2.985463
365990.0 0.817432 3.030616 -2.70932
366000.0 0.718745 3.10093 -2.966762
366010.0 1.141307 -2.865405 3.136389
366020.0 1.039723 -2.803861 3.015105
366030.0 1.146903 -2.859913 -2.894874
366040.0 1.21587 -2.94313 -2.854317
366050.0 0.910621 -3.033416 -3.066055
366060.0 0.766723 -3.10671 -2.955407
366070.0 0.854393 3.108173 -3.053366
366080.0 0.976462 3.06386 -2.867034
366090.0 0.911505 2.866174 -2.893996
366100.0 1.137276 3.057637 -3.032717
366110.0 1.281497 3.078967 -2.850439
366120.0 0.813692 -3.139099 -2.82173
366130.0 1.058091 2.840884 -0.807983
366140.0 0.945224 -2.543033 -3.027633
366150.0 1.276008 -3.097388 -3.037937
366160.0 1.105727 -2.584155 -2.912621
366170.0 0.708583 3.072389 1.157508
366180.0 1.039963 -3.043946 -2.935211
366190.0 1.154423 -2.804902 -3.085934
366200.0 1.278142 3.078264 -2.982344
366210.0 1.031668 -2.97599 -2.834452
366220.0 1.035491 2.976182 -2.881998
366230.0 1.260427 -3.080398 -2.821344
366240.0 1.068224 -3.00929 -1.097792
366250.0 1.222128 -2.755603 -0.704323
366260.0 1.242868 -2.886082 -2.929753
366270.0 1.242696 -2.954435 -3.056802
366280.0 1.231056 -2.822889 -3.055297
366290.0 1.166845 -3.037581 -2.957777
366300.0 1.117148 -2.825415 1.437844
366310.0 0.893022 3.097364 -3.080456
366320.0 1.620897 -3.140725 -2.896141
366330.0 1.254514 -3.02045 -2.704235
366340.0 1.14083 -3.001177 -3.002285
366350.0 1.354502 -2.449006 -1.087301
366360.0 -1.285864 2.903445 0.975277
366370.0 0.803424 2.724653 -3.082074
366380.0 0.65915 2.860552 -3.057231
366390.0 0.584709 2.643735 -3.071937
366400.0 1.154993 3.107644 0.996596
366410.0 0.858742 2.782345 -0.867397
366420.0 -0.574223 -2.796371 -3.069964
366430.0 0.870997 -3.133995 0.688257
366440.0 1.126758 -2.825642 -2.879656
366450.0 0.652881 3.018186 1.033195
366460.0 1.11436 -2.933238 -2.686794
366470.0 0.856479 2.991483 3.124801
366480.0 1.15956 -2.657755 -2.663789
366490.0 1.270696 -2.989289 -2.70017
366500.0 0.985068 2.595218 -0.732222
366510.0 0.853242 3.070969 3.062128
366520.0 0.997971 -2.780004 3.070847
366530.0 1.046506 -2.718884 3.091078
366540.0 1.131067 -2.774402 1.282678
366550.0 1.189747 -2.702667 -2.977226
366560.0 0.926926 3.004419 0.935824
366570.0 0.829591 -2.740158 3.005749
366580.0 0.95167 3.073548 -0.769895
366590.0 0.944359 2.587679 -1.306847
366600.0 0.865844 2.383555 -2.929203
366610.0 0.537111 2.521205 -1.050186
366620.0 1.180204 -3.062187 -1.198188
366630.0 1.402925 -2.71268 -1.086397
366640.0 1.205487 -2.95349 -1.109313
366650.0 1.088393 2.975829 -0.837806
366660.0 0.85785 -2.901593 -0.994528
366670.0 1.018553 -2.741126 -1.132675
366680.0 0.969193 -2.959206 -1.281048
366690.0 0.945891 -3.100533 0.912751
366700.0 1.305858 -3.060327 -1.150427
366710.0 0.531419 2.974733 -1.198193
366720.0 0.999193 2.827328 -1.113088
366730.0 0.557381 2.974078 -0.949214
366740.0 0.910081 2.427274 -1.224728
366750.0 0.579607 3.029429 -1.009007
366760.0 1.117041 -2.919657 1.040246
366770.0 0.437666 3.132452 1.508269
366780.0 0.681613 -2.947124 1.031618
366790.0 1.163753 3.084377 0.950305
366800.0 1.058703 3.081033 0.920857
366810.0 0.694563 3.033284 1.129975
366820.0 1.171832 -3.009675 -1.30747
366830.0 1.100983 -3.022665 -1.105895
366840.0 1.145459 -2.881746 -1.083341
366850.0 1.062165 -2.73426 -0.978482
366860.0 1.225993 3.034799 -0.833392
366870.0 1.130566 -2.835631 1.067335
366880.0 1.281315 -2.600036 -0.948759
366890.0 0.887426 2.828926 0.810264
366900.0 1.235861 -2.841883 -0.935399
366910.0 1.228371 -2.543952 -0.86444
366920.0 0.878903 -2.938911 0.940459
366930.0 0.68164 -1.656898 -1.085602
366940.0 0.786255 -1.830198 -0.949174
366950.0 0.783568 2.956422 -1.286525
366960.0 0.633121 -3.108166 1.397502
366970.0 0.909048 3.061615 1.088997
366980.0 1.095123 -2.997782 -0.928487
366990.0 0.8867 2.92994 -0.805252
367000.0 0.734128 -1.793436 -0.952331
367010.0 1.180688 -3.003775 -1.199871
367020.0 1.181024 -2.970081 1.015309
367030.0 1.008948 -2.646221 -0.834129
367040.0 0.745611 -2.796278 -1.071088
367050.0 1.087001 -3.05694 -1.064583
367060.0 1.191291 -2.468275 0.950194
367070.0 1.233133 -2.863484 -0.972307
367080.0 1.320556 -3.016021 -0.996957
367090.0 1.272324 -2.739613 -1.08572
367100.0 1.164626 -2.322635 1.220256
367110.0 1.369231 -2.831725 1.087277
367120.0 1.077486 -2.799374 1.127178
367130.0 0.851138 -3.052586 -0.889278
367140.0 1.345187 3.068271 1.242005
367150.0 0.704959 3.047666 1.236353
367160.0 0.983954 2.861617 -0.905149
367170.0 1.03103 2.674733 -0.976525
367180.0 1.092464 2.947844 -1.022222
367190.0 1.057807 -2.521228 1.396521
367200.0 1.257745 -2.327409 1.438
367210.0 0.885958 -3.106706 1.397353
367220.0 1.071964 -2.354667 1.128013
367230.0 0.836932 -3.059491 0.991706
367240.0 1.103744 -3.085971 -1.349602
367250.0 0.812592 3.086611 -3.004591
367260.0 1.094187 -3.051523 3.092196
367270.0 0.992658 -3.050454 3.108715
367280.0 1.004095 -2.736818 -0.781523
367290.0 1.111649 -2.711144 -0.898614
367300.0 1.136768 -2.875343 -0.958627
367310.0 0.945949 -3.052884 -1.008384
367320.0 1.268244 -3.10224 -2.9379
367330.0 1.127338 1.972856 -2.895563
367340.0 1.106049 -3.090049 -2.977521
367350.0 1.111042 -2.883803 -2.806602
367360.0 0.955121 -3.141491 -1.086166
367370.0 1.255793 -2.801756 -2.953993
367380.0 1.670185 -2.821873 -2.849333
367390.0 0.923298 2.81723 -1.016702
367400.0 0.877483 -2.955401 -0.911159
367410.0 1.007181 -2.872014 -2.914434
367420.0 0.86851 -3.062618 -2.834569
367430.0 0.860267 2.989558 2.965533
367440.0 1.319042 -2.860684 0.907962
367450.0 1.040865 -2.973796 -3.125579
367460.0 1.233137 -3.134613 -3.029364
367470.0 0.864958 -3.049351 -3.000049
367480.0 0.642541 -2.95623 -2.699102
367490.0 1.029633 -2.91774 -2.828878
367500.0 1.205753 -2.699483 -3.068133
367510.0 0.752995 2.945108 -3.044358
367520.0 1.443703 -3.000245 -3.096982
367530.0 -0.863735 2.95478 -3.000183
367540.0 1.388626 -3.00915 -3.055402
367550.0 1.103515 -3.12008 -2.857954
367560.0 1.312842 -2.527969 -0.871915
367570.0 0.979299 -2.934207 -1.123647
367580.0 1.079254 -2.966566 -0.917664
367590.0 0.824001 2.772877 3.051363
367600.0 1.205961 -2.798041 -0.540666
367610.0 1.204538 -2.876208 -0.856562
367620.0 0.903664 -2.215449 -0.965371
367630.0 1.225142 3.128048 -3.046593
367640.0 1.164209 3.12357 -2.855595
367650.0 1.195139 3.072164 3.081763
367660.0 1.177722 -2.671672 -3.110111
367670.0 1.08086 3.091252 -2.966593
367680.0 0.766855 -3.055888 -3.122114
367690.0 1.071963 2.842235 3.039849
367700.0 0.898512 -1.852902 -0.902077
367710.0 1.299532 1.965713 -2.981167
367720.0 1.178614 -2.930015 -2.97475
367730.0 1.280863 -2.918575 3.127163
367740.0 1.108219 2.617219 -3.004427
367750.0 1.124588 -2.905017 -2.883535
367760.0 1.018221 -3.104651 -2.995577
367770.0 0.923925 2.372167 -3.044784
367780.0 1.258446 2.694983 -1.127618
367790.0 0.896879 -2.86844 -3.119652
367800.0 1.242393 -2.932482 -2.690342
367810.0 1.300805 -3.018167 3.007801
367820.0 0.889004 -2.386864 -3.05163
367830.0 1.087643 3.053836 -2.925478
367840.0 0.769093 3.135429 3.121538
367850.0 1.013691 2.961599 -3.096314
367860.0 1.184901 -2.870944 -2.979915
367870.0 1.252755 -3.017123 -2.812435
367880.0 1.074311 -3.06769 -2.967805
367890.0 1.048483 -2.824046 -3.123076
367900.0 0.838325 2.993055 -3.0486
367910.0 0.94131 -3.027825 -3.000051
367920.0 0.896709 -2.89648 -3.113563
367930.0 0.886264 -3.019009 -2.880947
367940.0 1.016414 2.797682 -2.926834
367950.0 1.164563 -3.017046 -1.18169
367960.0 0.815921 2.934066 -2.986701
367970.0 1.211755 -2.947354 -3.023118
367980.0 1.367443 -3.029139 -3.033968
367990.0 1.040652 -2.981348 -2.961838
368000.0 1.182666 -2.766452 -2.717417
368010.0 1.300153 3.058139 -3.050228
368020.0 1.114991 2.931966 -2.940319
368030.0 0.819212 -3.104734 -2.842354
368040.0 1.29146 -2.868379 -3.037593
368050.0 1.22847 -2.898359 -3.07909
368060.0 1.141223 -2.814133 -3.02495
368070.0 1.057017 -3.003376 -2.926241
368080.0 0.888684 3.114966 -3.088265
368090.0 1.230711 3.093443 -3.024182
368100.0 1.216564 -3.036297 -2.906323
368110.0 1.311943 -3.006715 1.118333
368120.0 0.982346 -3.034234 1.28166
368130.0 1.082645 -2.565091 -2.800678
368140.0 0.837922 -3.009795 0.937489
368150.0 1.084235 -3.117756 3.040836
368160.0 0.87112 3.078199 3.10199
368170.0 0.979288 -3.1091 -2.962413
368180.0 0.961837 -3.046231 -2.782954
368190.0 0.808464 3.0116 -2.992947
368200.0 1.108455 2.912156 3.056957
368210.0 1.200906 -3.076877 -3.093733
368220.0 1.352639 3.121324 -2.903755
368230.0 1.031182 3.101729 -2.962068
368240.0 1.114641 -2.831757 -3.097851
368250.0 1.152711 -2.61672 -3.065645
368260.0 1.162534 -2.585959 -3.09554
368270.0 1.193444 -3.110449 -2.918251
368280.0 1.138518 -2.766718 -3.076617
368290.0 1.228082 -3.059493 -3.046066
368300.0 1.001502 -2.891393 3.137005
368310.0 0.788536 2.975195 -3.009247
368320.0 1.073119 -3.030866 2.941763
368330.0 1.169444 -2.8787 -2.806705
368340.0 1.171266 -2.989511 -3.112983
368350.0 1.284974 -2.585082 -3.032484
368360.0 1.06238 -2.792741 -3.071472
368370.0 1.198744 3.053724 -2.824762
368380.0 1.426625 -2.939953 3.020238
368390.0 0.793323 2.881107 -2.934542
368400.0 1.111946 2.918154 -2.821428
368410.0 1.046647 2.867396 -2.826465
368420.0 1.189939 -2.99559 -2.954799
368430.0 0.922784 2.82891 -3.06126
368440.0 0.997166 3.077887 -2.872821
368450.0 1.305737 -3.006411 -2.958829
368460.0 0.947669 2.859008 -2.987425
368470.0 1.181502 -2.710314 1.086001
368480.0 1.310189 3.027164 -3.122338
368490.0 1.027828 -2.792732 2.887371
368500.0 1.224441 -2.734856 3.050189
368510.0 1.329562 -2.933172 0.850904
368520.0 0.928311 -2.908723 -2.945181
368530.0 1.171009 -2.819349 2.919115
368540.0 0.96432 -2.718502 -3.121542
368550.0 0.91833 -3.089711 -3.068349
368560.0 1.061329 -2.994854 -3.086141
368570.0 0.989612 -2.226263 1.073209
368580.0 1.092829 -2.795363 -3.087159
368590.0 1.3919 -2.971154 -3.107728
368600.0 1.249755 -2.894615 -2.909014
368610.0 1.168589 -2.922832 -2.924468
368620.0 0.873119 -3.041184 -2.954066
368630.0 0.906611 2.990913 0.965441
368640.0 1.232508 3.077626 3.067805
368650.0 1.133017 -2.595957 -3.017614
368660.0 1.204748 -2.873108 -2.777415
368670.0 1.186487 -2.789782 -3.076326
368680.0 1.139486 -2.785448 -2.920626
368690.0 1.624387 -2.69885 -3.133907
368700.0 0.957952 -2.218691 3.088031
368710.0 1.192078 -2.494357 -3.056284
368720.0 0.931023 -2.981608 -3.130388
368730.0 1.091385 3.118433 -2.932585
368740.0 0.865794 3.108493 1.151687
368750.0 1.210841 -3.022107 -3.126494
368760.0 1.312253 -2.839685 -3.035164
368770.0 0.785771 -2.93403 -3.080779
368780.0 0.90761 2.822377 -2.676856
368790.0 0.990745 -2.949236 -3.060213
368800.0 1.004122 -3.140859 -2.980605
368810.0 0.756455 3.094073 -3.077799
368820.0 1.341148 -3.036944 -3.002671
368830.0 1.060558 -2.81728 -2.800685
368840.0 1.357504 2.990865 -3.028328
368850.0 1.231332 -2.544515 -3.038664
368860.0 1.113846 -3.134383 -2.981382
368870.0 0.965875 -2.692584 -2.970338
368880.0 1.523042 -2.818532 -3.018361
368890.0 1.056851 -3.058613 -3.020466
368900.0 1.091886 -2.575412 -3.115414
368910.0 1.080953 -3.001244 -2.776957
368920.0 1.097775 -2.968883 -3.084396
