time phi1_2 psi1_2 phi2_3 psi2_3 phi3_4 psi3_4 omega3_4
32350.0 -0.956896 2.035001 -1.526134 1.701346 1.011266 1.041568 0.916419
32360.0 -1.366339 1.886835 -1.556638 1.634925 1.020371 2.923754 -3.017695
32370.0 -1.251754 1.447979 -1.329008 1.934529 0.759685 3.082813 -2.914041
32380.0 -1.691756 1.696152 -1.26244 1.829215 1.341412 1.455006 0.812267
32390.0 -1.324641 2.303431 -1.235172 2.048658 1.059401 2.970404 3.082219
32400.0 -1.075129 2.269218 -1.859813 1.992896 1.110135 -3.044966 -2.861016
32410.0 -1.225362 2.024505 -1.151169 -0.457978 1.159526 -2.892555 -2.995373
32420.0 -1.045977 1.9029 -1.271072 -0.580022 1.297546 -2.783766 -2.761655
32430.0 -1.670611 1.216681 -1.551017 2.003072 1.282513 -3.120605 3.093217
32440.0 -1.633321 1.35416 -1.428801 2.009469 1.091983 2.979492 -2.882454
32450.0 -1.545382 1.193794 -1.239819 1.651653 0.787976 3.07392 -3.1374
32460.0 -1.603835 1.671978 -1.28543 2.378992 1.239403 -2.997518 2.98278
32470.0 -1.864698 1.148593 -1.401796 1.828316 1.470818 2.882871 -2.944117
32480.0 -1.536479 1.626538 -1.400259 1.555408 1.261582 3.108613 -3.126964
32490.0 -1.675935 1.294622 -1.46385 1.883582 1.108685 3.029464 3.128938
32500.0 -1.912628 1.349686 -1.633355 2.200455 1.321534 3.086188 -3.057403
32510.0 -1.747408 1.399456 -1.376752 2.05227 1.098251 -3.063807 -2.923285
32520.0 -1.509796 1.64402 -1.422602 2.200579 1.128363 3.092425 -3.096846
32530.0 -1.338369 2.188694 -1.4314 1.977711 0.847173 -2.785723 3.13117
32540.0 -1.427172 0.898541 -1.558858 1.993346 1.217129 -2.905922 -3.029819
32550.0 -1.647136 2.002968 -1.2792 1.69436 1.142632 3.017663 3.015892
32560.0 -1.627135 1.603807 -1.518021 1.918452 1.180059 2.852233 -3.130993
32570.0 -1.797307 1.396056 -1.609061 1.275336 1.140845 -2.916956 -2.931908
32580.0 -1.487595 1.651543 -1.599123 1.564417 1.453834 3.008091 3.052739
32590.0 -1.197685 2.334683 -1.414462 1.939412 0.945104 -3.014681 2.960517
32600.0 -1.429205 1.233257 -1.336302 1.685615 1.124906 -2.975635 3.116552
32610.0 -1.279969 1.87915 -1.226973 1.860397 0.765395 2.696409 -3.110898
32620.0 -1.156971 1.899852 -1.642595 1.439565 1.223977 -3.050578 3.106993
32630.0 -1.419386 2.397578 -1.841548 1.831682 1.053526 -3.02984 -2.924722
32640.0 -0.845283 2.277019 -0.845628 -0.898792 1.288344 2.823252 1.110341
32650.0 -1.196515 1.976755 -1.632635 1.433714 1.396467 3.000776 -3.075125
32660.0 -1.301086 1.901904 -1.314608 2.003512 1.02739 1.508106 1.049719
32670.0 -1.051456 2.08236 -0.898303 -0.563449 1.221744 3.111109 0.811705
32680.0 -1.30854 1.977308 -1.231873 2.052528 1.083678 1.037268 0.889519
32690.0 -1.585681 1.354578 -1.683614 2.131571 1.423846 -2.902708 3.059281
32700.0 -1.405549 2.083664 -1.608049 1.858362 0.984609 1.255758 0.695132
32710.0 -1.512969 1.899787 -1.300526 1.624672 0.968312 1.159455 0.819328
32720.0 -1.489503 1.916109 -1.226045 1.744822 1.062442 1.329278 0.720984
32730.0 -0.801331 1.897412 -1.181706 1.834614 1.17665 -3.017967 0.983431
32740.0 -1.25143 1.768627 -0.662807 1.932885 1.22104 3.11128 0.992342
32750.0 -1.762957 1.478323 -1.494863 1.933094 0.963642 1.327413 0.622827
32760.0 -1.272214 1.596611 -1.583705 1.271272 1.28363 1.688267 2.982472
32770.0 -1.425049 1.663678 -1.411631 1.74419 1.193131 1.666528 2.782429
32780.0 -1.005947 2.195102 -1.111045 2.256298 1.453598 -2.832312 0.998353
32790.0 -1.387721 2.241522 -1.180275 1.916281 1.048876 1.222097 2.729014
32800.0 -1.360084 1.853541 -1.198391 2.218312 1.299824 1.374887 2.74472
32810.0 -1.276019 1.845807 -1.605035 1.674551 0.901132 1.064353 0.925581
32820.0 -1.54616 1.695868 -1.32912 1.760225 0.779579 1.243389 0.755235
32830.0 -1.236614 2.290552 -1.091799 2.247516 1.268062 -3.010635 0.828654
32840.0 -0.975594 1.980765 -1.633835 1.832665 1.346262 -3.13711 0.854357
32850.0 -1.09951 1.626679 -1.090761 1.963787 1.088556 -3.040229 0.998505
32860.0 -1.150166 1.749473 -1.078071 -0.464257 1.243813 -2.975794 0.898173
32870.0 -1.721453 1.60095 -1.144142 2.029078 1.207677 3.105626 1.025368
32880.0 -1.280187 1.767579 -0.932859 -0.622119 1.409435 -2.739518 0.974417
32890.0 -1.464443 1.789614 -0.789967 -0.595353 1.112657 -3.074733 1.130156
32900.0 -1.09589 2.076231 -1.263092 2.202848 0.92773 1.301764 0.988636
32910.0 -1.431801 1.555024 -1.676258 1.408753 1.001749 -3.058544 0.821307
32920.0 -1.401256 2.392851 -1.150662 2.177688 1.161914 1.550452 0.811808
32930.0 -1.057577 1.993022 -1.497382 1.82041 1.068292 3.03038 0.805223
32940.0 -1.797621 1.38548 -0.998741 -0.639905 1.035969 3.130058 1.070764
32950.0 -1.215102 2.392116 -1.299798 2.004983 1.359186 1.436275 0.626917
32960.0 -1.642693 1.163213 -0.793957 -0.805332 1.268402 3.089315 1.093477
32970.0 -1.270069 1.88094 -1.565721 1.557694 1.304867 -3.054269 1.256306
32980.0 -1.508209 1.625427 -1.780791 1.65414 0.952466 3.069646 0.724185
32990.0 -1.965375 1.227754 -1.465188 2.363176 1.546217 -3.019966 0.915577
33000.0 -1.77657 1.130989 -1.137426 2.124844 1.630975 -2.565222 0.796882
33010.0 -1.66753 1.024378 -0.698173 -0.921352 1.142361 2.682416 1.016242
33020.0 -1.184656 2.07271 -1.559247 1.789244 1.319601 3.080766 1.027163
33030.0 -1.147282 1.883776 -1.385323 1.652249 1.342905 3.018778 1.29065
33040.0 -0.876095 1.929096 -1.640862 1.619371 1.262465 1.601328 0.996698
33050.0 -1.377312 1.597573 -0.969865 2.279464 1.159248 -3.078473 0.832246
33060.0 -1.286892 1.638757 -1.204193 2.193667 1.184 2.949939 0.933266
33070.0 -1.189715 1.968794 -1.297416 1.993329 1.017546 2.976453 1.336614
33080.0 -1.172614 1.451132 -1.386889 2.137857 0.996264 -3.097119 0.967958
33090.0 -1.245094 1.873342 -1.342679 2.369652 1.238614 3.058357 1.087769
33100.0 -1.221446 1.943969 -1.098309 1.949783 1.081782 3.134111 1.032249
33110.0 -1.366566 2.001636 -1.040737 1.649571 1.074788 -2.871606 1.062812
33120.0 -1.470207 1.567502 -1.364092 1.820774 1.900948 -2.989641 0.967997
33130.0 -1.396181 1.884173 -1.632252 2.218152 1.208864 2.753945 0.933232
33140.0 -1.820403 1.328828 -1.583272 2.081955 1.06529 2.900967 0.977225
33150.0 -1.293925 1.932598 -1.175429 -0.750069 1.377072 2.144817 1.01193
33160.0 -1.09504 -0.809743 -0.800587 -0.91126 1.136685 -3.033329 1.091312
33170.0 -1.871879 1.412002 -1.318309 1.940715 1.194257 -3.019317 1.139182
33180.0 -1.084077 -0.997216 -1.044866 -0.804745 0.995777 2.894115 1.14099
33190.0 -1.762544 0.661206 -1.282674 1.81821 0.837825 3.136089 1.209015
33200.0 -1.739758 1.859858 -0.832419 -1.196072 1.362653 1.608192 1.540889
33210.0 -1.547773 1.446565 -0.816154 -0.838136 1.168576 1.639807 0.858493
33220.0 -1.372596 2.178588 -1.038281 -0.719438 1.256077 1.599418 0.780077
33230.0 -1.507454 1.385421 -1.547955 1.392297 1.237354 1.373878 0.904415
33240.0 -1.651001 0.935593 -2.065621 1.593271 1.630634 -2.980398 0.95722
33250.0 -1.64598 1.181417 -1.24362 1.906799 1.002785 1.354035 0.771936
33260.0 -1.550618 1.177816 -0.90555 2.06326 1.01559 1.252543 1.025597
33270.0 -1.168199 -1.541063 -1.107119 -0.973783 1.128796 2.703085 0.888053
33280.0 -1.706672 1.377986 -1.057701 1.967504 1.162023 1.632158 0.748747
33290.0 -1.449006 1.816709 -1.32667 2.19778 1.218004 -3.102974 1.036578
33300.0 -1.182686 1.767787 -1.305114 2.128338 0.97279 2.878533 0.970204
33310.0 -1.34796 1.60208 -1.096514 2.117137 1.462783 -3.073992 0.910198
33320.0 -1.359304 -0.980241 -1.253167 -0.443099 1.290345 3.068438 0.90789
33330.0 -1.44446 1.495846 -1.248526 1.654844 1.267072 3.033641 1.412177
33340.0 -1.448103 1.687071 -1.731559 1.338026 1.262279 2.886472 1.179938
33350.0 -1.608516 1.445507 -1.566652 1.421277 1.210128 2.919931 1.044829
33360.0 -1.593937 1.382787 -1.390729 1.418459 1.373231 3.074637 0.861841
33370.0 -1.367553 1.667222 -1.314426 1.792023 1.050828 2.686096 1.123527
33380.0 -1.087191 1.937682 -1.197249 1.874309 0.989447 3.036248 1.202208
33390.0 -1.795022 1.239316 -1.588175 0.845926 1.273403 3.007481 0.775976
33400.0 -1.494468 1.104196 -1.539881 0.778016 1.444902 -3.009088 0.90966
33410.0 -1.018983 1.794042 -1.487791 1.732065 1.346031 -2.938583 1.135663
33420.0 -1.942941 1.313003 -1.277975 1.55516 1.069273 3.031317 0.752895
33430.0 -1.503361 1.821757 -1.315135 1.402501 1.116196 -2.997245 1.067968
33440.0 -1.227574 1.920874 -1.535322 1.471745 0.964715 -3.137794 1.004086
33450.0 -1.460878 2.278652 -1.493519 1.667169 1.21429 -3.06472 0.927655
33460.0 -1.199158 1.973653 -1.146783 1.908534 1.574717 3.138759 0.975392
33470.0 -1.455623 1.503919 -1.498208 1.582342 0.890431 2.829205 1.145331
33480.0 -1.362588 1.8876 -1.437626 1.926771 1.210512 -2.962283 1.053625
33490.0 -1.412789 1.253805 -1.300602 1.899361 1.109181 3.023806 1.104139
33500.0 -1.19392 1.988094 -1.129216 1.749417 1.036651 -2.989379 1.100178
33510.0 -1.332034 1.215914 -1.442439 1.926003 1.20502 -3.12143 0.983899
33520.0 -1.478492 1.626653 -1.60255 1.898005 1.212498 -3.015285 0.899593
33530.0 -1.058941 1.993423 -0.647008 1.710065 1.612564 -2.954566 1.163998
33540.0 -1.80123 1.307915 -1.54737 1.808018 1.24522 -3.091207 0.790098
33550.0 -1.038915 2.197733 -1.091169 2.072665 1.21066 3.04585 1.060213
33560.0 -0.964123 2.368655 -0.434746 1.698402 1.29348 2.983886 1.194283
33570.0 -1.278874 2.336992 -0.553498 2.488 1.386037 -3.095354 -3.112237
33580.0 -1.589977 2.429453 -0.67705 1.908944 0.995415 3.098778 0.937456
33590.0 -1.316195 2.199704 -0.821615 1.901016 1.280661 2.742687 1.13222
33600.0 -1.615031 1.414043 -1.549343 1.867571 1.223043 3.098934 0.573735
33610.0 -1.762102 1.708349 -1.12131 1.813749 1.0537 3.138084 0.836267
33620.0 -0.858982 1.855344 -1.074659 1.862473 1.194889 -3.000701 1.345201
33630.0 -1.53364 1.60973 -1.471237 2.005067 1.10373 2.964501 0.790615
33640.0 -1.283427 1.594962 -1.273362 2.182069 1.652524 -3.018704 1.088966
33650.0 -1.501961 1.595747 -1.382852 -1.258099 1.050251 2.965813 0.975449
33660.0 -1.486931 2.266133 -1.218232 2.085068 1.28215 3.077362 0.943073
33670.0 -1.287048 2.004069 -1.47353 2.044135 1.270093 -2.941399 1.339538
33680.0 -1.526872 1.062582 -1.660595 1.75758 1.014162 -2.891465 0.606094
33690.0 -1.224068 2.032553 -1.596127 1.755975 1.320394 -2.882216 -3.077338
33700.0 -1.464925 2.041148 -1.166093 1.747295 1.26812 -3.023978 0.855799
33710.0 -1.303592 2.200656 -1.359155 2.029482 1.205589 -3.003395 1.145917
33720.0 -1.474114 1.662758 -1.319684 2.099352 1.067999 -2.968409 3.058895
33730.0 -1.479473 1.000717 -1.444311 1.887416 1.183342 -3.095801 3.104874
33740.0 -1.252659 1.83574 -1.206212 1.875614 1.035364 -3.103936 1.228722
33750.0 -1.702707 1.525992 -1.006082 2.174242 1.530102 -3.021273 0.776395
33760.0 -1.697931 1.021184 -1.79715 1.448136 0.994156 2.869742 3.016634
33770.0 -1.281542 2.090423 -0.742106 1.712287 1.077311 -2.986738 1.134339
33780.0 -1.78259 1.236669 -1.495401 1.686692 1.292477 -2.981022 3.060967
33790.0 -1.199365 2.237169 -0.731701 1.787697 1.108783 3.09992 0.797045
33800.0 -1.859061 1.299128 -1.444127 1.311293 1.360414 -3.061835 -3.098851
33810.0 -1.877127 1.483965 -1.354855 1.857145 1.406024 -3.109213 0.63041
33820.0 -0.782274 2.51706 -1.319914 1.727368 0.807468 -3.110081 1.10098
33830.0 -2.234163 1.442906 -1.5194 2.135553 2.140633 2.863333 0.648046
33840.0 -1.69043 1.524758 -1.563976 1.649413 1.207135 -2.776013 0.863658
33850.0 -1.510549 1.616369 -0.958793 1.847094 1.311541 -3.055295 1.0483
33860.0 -1.603377 1.526718 -0.911702 2.056362 1.0361 2.923496 0.990337
33870.0 -1.36468 1.891493 -1.130566 0.122361 1.019918 2.629579 -3.069928
33880.0 -1.326458 1.696212 -1.188154 0.31663 1.070852 -2.940267 3.070971
33890.0 -1.608852 1.090164 -1.664584 1.294651 1.130969 3.12447 1.006188
33900.0 -1.120238 2.303792 -0.864534 -0.570525 1.119816 3.063068 0.80943
33910.0 -1.721539 1.44516 -1.738659 0.979722 1.354606 3.032079 0.817499
33920.0 -0.950289 2.102287 -1.561215 1.268306 1.224205 -2.781482 3.021389
33930.0 -1.51861 2.105478 -1.984188 1.260212 1.32696 3.029518 0.832926
33940.0 -1.495732 1.936632 -1.410663 0.716343 1.190279 2.975386 0.763527
33950.0 -1.768589 1.385554 -1.161804 2.082194 1.37997 2.660685 1.117458
33960.0 -1.476865 1.798073 -1.737144 1.354935 0.874661 2.895069 -2.950116
33970.0 -1.422305 1.757478 -1.704335 1.431474 1.211404 -2.719368 -2.972886
33980.0 -1.488735 1.865104 -1.61075 1.344394 1.265734 3.00035 3.093671
33990.0 -0.99154 -0.617444 -1.150273 -0.789893 1.050562 2.754891 0.99879
34000.0 -1.439239 1.669042 -1.04644 1.896829 1.154756 -2.925004 0.839495
34010.0 -1.500304 1.352998 -1.497656 1.170479 0.938934 3.056575 3.129324
34020.0 -2.017905 1.443281 -1.511295 1.281342 1.174647 3.044169 3.001361
34030.0 -1.824735 1.50659 -1.619104 1.14683 1.118028 3.102601 -3.128065
34040.0 -0.96563 1.8576 -1.720885 2.203773 1.270044 -2.966794 1.042202
34050.0 -1.41964 1.206487 -1.946686 1.811017 1.172648 -3.113368 1.098896
34060.0 -0.944486 1.985891 -1.543084 2.270991 1.446873 -2.976672 0.94211
34070.0 -1.486427 1.070958 -1.550646 1.26303 1.169679 3.021771 -2.871558
34080.0 -1.137357 1.919243 -1.45772 1.650931 0.933378 2.380578 1.101185
34090.0 -1.17929 2.081374 -1.420767 1.62218 0.935963 2.259239 0.773078
34100.0 -1.186345 2.088738 -1.464872 1.586383 1.007675 -3.014666 0.896556
34110.0 -1.603202 1.522704 -1.170766 2.087122 0.955839 2.944017 0.829488
34120.0 -1.428312 1.359472 -1.735734 2.115161 1.395064 -3.052255 0.756926
34130.0 -1.240133 2.127294 -1.225854 1.909207 1.032783 2.092444 1.11415
34140.0 -1.274244 2.361081 -1.45292 1.482461 0.986768 3.076217 2.892505
34150.0 -1.195633 1.878285 -1.039814 1.844923 1.080106 -3.063049 1.089776
34160.0 -1.578759 1.336884 -1.16967 1.869717 1.11037 3.009833 0.842062
34170.0 -1.288362 1.959345 -1.239085 2.399181 1.309664 3.029523 0.830831
34180.0 -1.247905 2.246675 -1.37339 1.227845 1.024699 2.99712 -2.755005
34190.0 -0.984407 1.835349 -1.584342 1.655944 1.191045 -3.031083 1.06624
34200.0 -1.449946 1.638875 -1.494867 2.024629 1.481792 3.05831 1.189911
34210.0 -1.424464 1.252513 -1.736531 1.649112 1.179019 -2.995586 -2.835632
34220.0 -1.813593 1.260239 -1.414839 1.62399 1.03028 3.028896 0.642655
34230.0 -1.529821 1.822915 -1.558426 1.44998 1.206424 3.074608 0.857737
34240.0 -1.285324 1.670519 -1.557317 1.331056 1.546193 -2.906485 0.929619
34250.0 -1.500127 2.162704 -1.435831 1.280157 1.273313 -3.065562 0.973297
34260.0 -1.417493 2.279285 -1.635464 1.755313 0.921692 3.070452 1.100293
34270.0 -1.204607 2.24779 -1.495887 1.854402 1.457682 -3.063523 0.895668
34280.0 -1.278553 1.923661 -1.069679 1.827933 1.336868 3.057274 1.020686
34290.0 -1.208818 2.210492 -1.244614 1.836111 1.011523 2.887547 0.86099
34300.0 -1.751459 1.448545 -1.464503 1.38887 1.071028 3.080573 1.251725
34310.0 -1.126377 2.287885 -1.617507 2.052664 1.117703 -3.105129 0.878966
34320.0 -0.779132 -0.574023 -1.833505 1.564339 1.162808 -3.127184 -1.272985
34330.0 -1.697704 1.328619 -2.333992 1.82466 0.868757 -2.882559 1.104961
34340.0 -1.283344 2.206747 -1.382667 1.738616 1.199929 3.02293 -3.112876
34350.0 -1.369484 2.417443 -1.721218 2.067279 1.149504 -3.116193 -3.053621
34360.0 -1.037632 2.126866 -1.516345 2.243463 1.227898 -3.094431 2.989992
34370.0 -1.069697 1.976769 -1.246714 2.08802 1.111114 2.82384 -3.123439
34380.0 -1.326701 2.022957 -1.242891 2.016196 1.453669 -2.956081 0.885073
34390.0 -1.541072 1.318901 -1.499057 1.946506 1.189732 -2.878018 0.97343
34400.0 -1.285245 2.204322 -1.236347 1.840381 0.798327 -2.812734 -2.938722
34410.0 -1.021397 2.457804 -1.464449 2.121109 1.170552 -3.136251 -3.095391
34420.0 -1.411782 2.35739 -1.590979 1.846533 1.283694 3.039083 -3.043586
34430.0 -1.368858 2.142376 -1.364219 2.048856 1.020989 -3.023229 -3.107048
34440.0 -1.764918 1.612918 -1.129897 2.020741 0.928844 -3.0576 -3.111236
34450.0 -1.326421 2.198656 -1.152813 2.081923 0.881239 2.651264 1.077649
34460.0 -1.107428 1.940222 -1.464075 1.973312 1.090459 2.975871 1.02903
34470.0 -1.567199 1.567031 -1.695779 1.556188 1.025264 2.934183 -3.038351
34480.0 -1.390043 2.131252 -1.261504 2.375567 0.915839 -2.901953 0.859001
34490.0 -1.556954 1.135309 -1.826739 1.363706 1.124886 -3.115158 1.06787
34500.0 -1.409874 1.713784 -1.45977 1.566177 1.049965 -3.050802 0.997578
34510.0 -1.037147 1.751738 -0.974835 1.799216 1.291656 3.091847 1.113409
34520.0 -1.195779 1.853993 -1.365894 1.930522 1.307341 3.082433 0.825165
34530.0 -1.206198 1.961866 -1.529182 1.811502 1.380896 -2.876217 0.791102
34540.0 -1.233625 1.818327 -1.447657 2.187456 1.126271 3.025376 0.864347
34550.0 -1.492769 2.100814 -1.376609 2.087982 1.3727 3.045251 1.029286
34560.0 -1.263957 1.846134 -1.113462 2.049076 1.108722 -2.992815 1.190843
34570.0 -1.457474 2.21065 -1.340948 2.274679 1.116981 -2.995008 0.992529
34580.0 -1.408386 1.905431 -1.221806 1.752608 1.067148 -3.139886 1.075742
34590.0 -1.553977 1.498006 -1.654379 1.897677 1.103633 -3.104501 1.499063
34600.0 -1.934104 1.53042 -1.071561 1.878447 1.210286 -3.113336 0.978105
34610.0 -1.160076 1.835485 -1.064115 2.235749 1.482297 -3.075676 1.019713
34620.0 -1.529255 1.389479 -1.369546 1.172574 1.233021 2.885332 0.834036
34630.0 -1.042097 2.001538 -1.096441 2.131268 1.229706 -2.966199 1.274559
34640.0 -1.806368 1.263164 -1.446344 1.781571 1.36087 -3.024925 0.6928
34650.0 -1.908094 1.528881 -1.735273 1.89243 1.093091 -2.855692 1.062053
34660.0 -1.837644 1.458079 -1.365127 2.488317 1.260407 3.125252 0.94868
34670.0 -1.793757 1.345452 -1.526906 1.374153 1.572986 1.445207 -2.975829
34680.0 -1.451488 0.975277 -1.143352 1.35122 0.987846 2.70298 -2.853936
34690.0 -1.184683 1.838148 -1.366755 1.807959 1.22192 2.587923 -3.071112
34700.0 -1.105468 1.974515 -1.165143 1.701098 1.012733 3.017787 0.681933
34710.0 -1.296712 2.02562 -1.365032 2.205607 1.023846 -2.933298 2.963805
34720.0 -1.403398 1.978841 -1.172974 2.069694 1.255712 2.91473 0.760226
34730.0 -1.243625 2.023714 -1.14642 1.955071 1.57696 -3.070529 0.961207
34740.0 -1.346714 1.561532 -0.987406 1.860411 1.581987 -2.589098 0.829587
34750.0 -1.454509 2.407767 -1.247921 2.060477 1.248392 2.596067 2.94998
34760.0 -1.208768 2.105158 -1.188011 1.795724 1.234619 3.121248 0.864465
34770.0 -1.443295 1.627499 -1.448897 1.082491 1.037547 3.022034 1.048361
34780.0 -0.884943 2.051014 -1.689841 2.367549 1.297809 -3.062225 3.124435
34790.0 -1.61401 2.387616 -1.48832 1.774404 1.36687 3.017572 1.127422
34800.0 -0.950204 2.075985 -1.352385 2.040723 0.868515 -3.008621 0.92634
34810.0 -0.969739 1.888575 -1.373237 1.778827 1.191852 3.051805 1.00699
34820.0 -1.052564 2.442022 -1.418281 1.942733 1.603332 -3.061224 1.131806
34830.0 -0.966164 2.340518 -1.108532 1.878614 1.494682 -3.04454 1.065379
34840.0 -1.189539 2.216626 -1.454586 1.807444 1.350893 3.077486 3.107879
34850.0 -1.2823 2.25172 -1.180418 1.900515 1.022467 3.016871 3.108102
34860.0 -1.055155 2.229578 -1.291736 2.187412 1.080622 3.101082 -3.068803
34870.0 -1.102212 2.241566 -1.140416 1.995833 1.133138 2.481244 -3.066639
34880.0 -1.23086 2.264443 -1.64786 1.816313 1.349413 2.858941 2.905326
34890.0 -1.349539 1.963778 -1.34271 1.520337 1.512441 3.033029 2.894119
34900.0 -1.097431 2.033861 -1.278073 1.938286 0.949409 -3.059029 -2.977387
34910.0 -1.367618 2.000642 -1.753091 1.492906 1.100187 2.576328 2.955495
34920.0 -1.314771 1.836251 -1.401295 1.889568 0.962121 3.014533 3.122251
34930.0 -1.162133 2.146966 -1.354854 1.961556 1.058063 2.993511 -3.020169
34940.0 -1.520792 1.743108 -1.263377 2.001699 1.239472 2.878303 -3.131323
34950.0 -1.126659 1.669648 -0.987217 2.031271 1.100625 -3.069647 2.858706
34960.0 -1.272686 1.898343 -1.279562 1.648547 1.038082 3.044523 -3.054448
34970.0 -1.894898 1.633648 -1.093012 1.990299 1.37251 1.323143 2.914337
34980.0 -1.465751 1.866592 -1.423573 1.973326 1.32459 1.392797 3.089229
34990.0 -1.35017 1.904319 -1.213808 1.696814 1.096999 1.241175 3.021694
35000.0 -1.270798 2.039242 -1.34769 2.034417 1.088801 2.883709 3.11389
35010.0 -1.042268 2.013356 -1.697146 1.64471 1.158803 -2.923569 -3.022157
35020.0 -1.492662 2.100101 -0.835099 1.838404 1.338591 1.570229 3.009422
35030.0 -1.329272 2.175755 -1.110755 1.852901 1.083937 1.31884 2.853892
35040.0 -1.181144 1.743869 -1.381053 2.058884 0.94895 0.837414 2.956849
35050.0 -1.153753 -0.37627 -1.249286 1.562909 1.0442 3.125161 3.064028
35060.0 -1.187887 -0.721939 -1.537929 1.33503 1.343323 2.107028 -2.897779
35070.0 -1.226442 2.14498 -1.252891 2.252912 1.184937 1.049726 2.880382
35080.0 -1.618662 2.019567 -1.665956 1.579937 1.468337 3.119864 -2.613003
35090.0 -1.130712 2.22103 -1.537176 1.404791 1.266232 3.122581 -3.087247
35100.0 -1.543181 1.885081 -1.180982 1.652724 1.192878 2.850553 2.925426
35110.0 -0.982432 1.970926 -1.952078 1.340636 1.261792 -3.054328 2.910008
35120.0 -1.599552 -1.119329 -1.299965 1.901112 1.033661 2.780513 -3.065901
35130.0 -1.407024 2.095862 -1.853581 1.267952 1.139804 2.909621 -3.111792
35140.0 -1.453088 -1.47552 -1.352794 2.111763 1.106167 -3.135668 2.935973
35150.0 -1.251045 1.826668 -1.374443 2.071349 1.365969 -0.871499 -2.871626
35160.0 -1.408185 1.651977 -1.073201 1.96915 0.91981 1.190918 2.797931
35170.0 -1.17297 1.813686 -1.072761 2.045722 1.04762 1.39231 3.005593
35180.0 -1.762555 1.771944 -1.752653 2.079669 1.275832 -2.830418 1.255247
35190.0 -1.091983 1.743775 -1.524054 1.676104 1.671954 1.953169 3.083524
35200.0 -1.384046 1.805848 -1.12507 1.635589 1.736496 1.400523 3.088419
35210.0 -1.593481 1.295493 -1.063306 2.020628 1.989321 1.280548 3.054061
35220.0 -1.373187 1.755146 -1.265294 2.167081 1.122895 2.865761 0.682736
35230.0 -1.024285 1.916925 -1.092835 1.811521 1.218259 1.543269 -3.094951
35240.0 -1.332558 2.194028 -0.906578 1.897311 0.989091 0.834165 3.020572
35250.0 -1.288715 1.974747 -1.217016 2.101418 1.003893 2.951398 1.004502
35260.0 -1.282593 2.115786 -1.330231 1.962681 1.134227 -2.872299 0.63845
